GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,ActionsReduced(Player),ActionsReduced(Action),ActionsReduced(ActionClass),ActionsReduced(ActionDescription),ActionsReduced(PlayerType),ActionsReduced(Size)
819237511,DotsAndBoxes,0,ACTION_CHOSEN,79,47,2,3,1,"(0,4) -> (1,4)",AddGridCellEdge,"(0,4) -> (1,4)",Basic MCTS,3
819237511,DotsAndBoxes,0,ACTION_CHOSEN,80,47,2,3,1,"(0,4) -> (0,5)",AddGridCellEdge,"(0,4) -> (0,5)",Basic MCTS,2
819237511,DotsAndBoxes,0,ACTION_CHOSEN,81,47,2,3,1,"(7,0) -> (7,1)",AddGridCellEdge,"(7,0) -> (7,1)",Basic MCTS,1
935403695,DotsAndBoxes,0,ACTION_CHOSEN,0,0,2,4,0,"(0,0) -> (0,1)",AddGridCellEdge,"(0,0) -> (0,1)",llm,82
935403695,DotsAndBoxes,0,ACTION_CHOSEN,1,1,2,4,1,"(4,4) -> (5,4)",AddGridCellEdge,"(4,4) -> (5,4)",Basic MCTS,81
935403695,DotsAndBoxes,0,ACTION_CHOSEN,2,2,2,4,0,"(2,2) -> (3,2)",AddGridCellEdge,"(2,2) -> (3,2)",llm,80
935403695,DotsAndBoxes,0,ACTION_CHOSEN,3,3,2,4,1,"(6,1) -> (7,1)",AddGridCellEdge,"(6,1) -> (7,1)",Basic MCTS,79
935403695,DotsAndBoxes,0,ACTION_CHOSEN,4,4,2,4,0,"(3,2) -> (3,3)",AddGridCellEdge,"(3,2) -> (3,3)",llm,78
935403695,DotsAndBoxes,0,ACTION_CHOSEN,5,5,2,4,1,"(0,1) -> (1,1)",AddGridCellEdge,"(0,1) -> (1,1)",Basic MCTS,77
935403695,DotsAndBoxes,0,ACTION_CHOSEN,6,6,2,4,0,"(3,3) -> (4,3)",AddGridCellEdge,"(3,3) -> (4,3)",llm,76
935403695,DotsAndBoxes,0,ACTION_CHOSEN,7,7,2,4,1,"(3,2) -> (4,2)",AddGridCellEdge,"(3,2) -> (4,2)",Basic MCTS,75
935403695,DotsAndBoxes,0,ACTION_CHOSEN,8,8,2,4,0,"(3,4) -> (3,5)",AddGridCellEdge,"(3,4) -> (3,5)",llm,74
935403695,DotsAndBoxes,0,ACTION_CHOSEN,9,9,2,4,1,"(4,2) -> (4,3)",AddGridCellEdge,"(4,2) -> (4,3)",Basic MCTS,73
935403695,DotsAndBoxes,0,ACTION_CHOSEN,10,9,2,4,1,"(3,4) -> (4,4)",AddGridCellEdge,"(3,4) -> (4,4)",Basic MCTS,72
935403695,DotsAndBoxes,0,ACTION_CHOSEN,11,10,2,4,0,"(4,3) -> (5,3)",AddGridCellEdge,"(4,3) -> (5,3)",llm,71
935403695,DotsAndBoxes,0,ACTION_CHOSEN,12,11,2,4,1,"(1,3) -> (1,4)",AddGridCellEdge,"(1,3) -> (1,4)",Basic MCTS,70
935403695,DotsAndBoxes,0,ACTION_CHOSEN,13,12,2,4,0,"(6,3) -> (6,4)",AddGridCellEdge,"(6,3) -> (6,4)",llm,69
935403695,DotsAndBoxes,0,ACTION_CHOSEN,14,13,2,4,1,"(4,0) -> (5,0)",AddGridCellEdge,"(4,0) -> (5,0)",Basic MCTS,68
935403695,DotsAndBoxes,0,ACTION_CHOSEN,15,14,2,4,0,"(4,1) -> (4,2)",AddGridCellEdge,"(4,1) -> (4,2)",llm,67
935403695,DotsAndBoxes,0,ACTION_CHOSEN,16,15,2,4,1,"(6,4) -> (7,4)",AddGridCellEdge,"(6,4) -> (7,4)",Basic MCTS,66
935403695,DotsAndBoxes,0,ACTION_CHOSEN,17,16,2,4,0,"(3,1) -> (4,1)",AddGridCellEdge,"(3,1) -> (4,1)",llm,65
935403695,DotsAndBoxes,0,ACTION_CHOSEN,18,17,2,4,1,"(3,1) -> (3,2)",AddGridCellEdge,"(3,1) -> (3,2)",Basic MCTS,64
935403695,DotsAndBoxes,0,ACTION_CHOSEN,19,17,2,4,1,"(4,0) -> (4,1)",AddGridCellEdge,"(4,0) -> (4,1)",Basic MCTS,63
935403695,DotsAndBoxes,0,ACTION_CHOSEN,20,18,2,4,0,"(2,3) -> (2,4)",AddGridCellEdge,"(2,3) -> (2,4)",llm,62
935403695,DotsAndBoxes,0,ACTION_CHOSEN,21,19,2,4,1,"(2,0) -> (3,0)",AddGridCellEdge,"(2,0) -> (3,0)",Basic MCTS,61
935403695,DotsAndBoxes,0,ACTION_CHOSEN,22,20,2,4,0,"(4,3) -> (4,4)",AddGridCellEdge,"(4,3) -> (4,4)",llm,60
935403695,DotsAndBoxes,0,ACTION_CHOSEN,23,21,2,4,1,"(5,3) -> (5,4)",AddGridCellEdge,"(5,3) -> (5,4)",Basic MCTS,59
935403695,DotsAndBoxes,0,ACTION_CHOSEN,24,21,2,4,1,"(3,3) -> (3,4)",AddGridCellEdge,"(3,3) -> (3,4)",Basic MCTS,58
935403695,DotsAndBoxes,0,ACTION_CHOSEN,25,21,2,4,1,"(2,1) -> (3,1)",AddGridCellEdge,"(2,1) -> (3,1)",Basic MCTS,57
935403695,DotsAndBoxes,0,ACTION_CHOSEN,26,22,2,4,0,"(4,2) -> (5,2)",AddGridCellEdge,"(4,2) -> (5,2)",llm,56
935403695,DotsAndBoxes,0,ACTION_CHOSEN,27,23,2,4,1,"(2,1) -> (2,2)",AddGridCellEdge,"(2,1) -> (2,2)",Basic MCTS,55
935403695,DotsAndBoxes,0,ACTION_CHOSEN,28,23,2,4,1,"(5,2) -> (5,3)",AddGridCellEdge,"(5,2) -> (5,3)",Basic MCTS,54
935403695,DotsAndBoxes,0,ACTION_CHOSEN,29,23,2,4,1,"(0,0) -> (1,0)",AddGridCellEdge,"(0,0) -> (1,0)",Basic MCTS,53
935403695,DotsAndBoxes,0,ACTION_CHOSEN,30,24,2,4,0,"(6,1) -> (6,2)",AddGridCellEdge,"(6,1) -> (6,2)",llm,52
935403695,DotsAndBoxes,0,ACTION_CHOSEN,31,25,2,4,1,"(1,0) -> (1,1)",AddGridCellEdge,"(1,0) -> (1,1)",Basic MCTS,51
935403695,DotsAndBoxes,0,ACTION_CHOSEN,32,25,2,4,1,"(0,5) -> (1,5)",AddGridCellEdge,"(0,5) -> (1,5)",Basic MCTS,50
935403695,DotsAndBoxes,0,ACTION_CHOSEN,33,26,2,4,0,"(6,2) -> (7,2)",AddGridCellEdge,"(6,2) -> (7,2)",llm,49
935403695,DotsAndBoxes,0,ACTION_CHOSEN,34,27,2,4,1,"(7,1) -> (7,2)",AddGridCellEdge,"(7,1) -> (7,2)",Basic MCTS,48
935403695,DotsAndBoxes,0,ACTION_CHOSEN,35,27,2,4,1,"(3,0) -> (3,1)",AddGridCellEdge,"(3,0) -> (3,1)",Basic MCTS,47
935403695,DotsAndBoxes,0,ACTION_CHOSEN,36,28,2,4,0,"(2,4) -> (2,5)",AddGridCellEdge,"(2,4) -> (2,5)",llm,46
935403695,DotsAndBoxes,0,ACTION_CHOSEN,37,29,2,4,1,"(2,0) -> (2,1)",AddGridCellEdge,"(2,0) -> (2,1)",Basic MCTS,45
935403695,DotsAndBoxes,0,ACTION_CHOSEN,38,29,2,4,1,"(3,0) -> (4,0)",AddGridCellEdge,"(3,0) -> (4,0)",Basic MCTS,44
935403695,DotsAndBoxes,0,ACTION_CHOSEN,39,29,2,4,1,"(4,1) -> (5,1)",AddGridCellEdge,"(4,1) -> (5,1)",Basic MCTS,43
935403695,DotsAndBoxes,0,ACTION_CHOSEN,40,30,2,4,0,"(2,2) -> (2,3)",AddGridCellEdge,"(2,2) -> (2,3)",llm,42
935403695,DotsAndBoxes,0,ACTION_CHOSEN,41,31,2,4,1,"(2,3) -> (3,3)",AddGridCellEdge,"(2,3) -> (3,3)",Basic MCTS,41
935403695,DotsAndBoxes,0,ACTION_CHOSEN,42,31,2,4,1,"(2,4) -> (3,4)",AddGridCellEdge,"(2,4) -> (3,4)",Basic MCTS,40
935403695,DotsAndBoxes,0,ACTION_CHOSEN,43,31,2,4,1,"(5,1) -> (5,2)",AddGridCellEdge,"(5,1) -> (5,2)",Basic MCTS,39
935403695,DotsAndBoxes,0,ACTION_CHOSEN,44,31,2,4,1,"(2,5) -> (3,5)",AddGridCellEdge,"(2,5) -> (3,5)",Basic MCTS,38
935403695,DotsAndBoxes,0,ACTION_CHOSEN,45,31,2,4,1,"(5,0) -> (5,1)",AddGridCellEdge,"(5,0) -> (5,1)",Basic MCTS,37
935403695,DotsAndBoxes,0,ACTION_CHOSEN,46,31,2,4,1,"(1,1) -> (2,1)",AddGridCellEdge,"(1,1) -> (2,1)",Basic MCTS,36
935403695,DotsAndBoxes,0,ACTION_CHOSEN,47,32,2,4,0,"(4,4) -> (4,5)",AddGridCellEdge,"(4,4) -> (4,5)",llm,35
935403695,DotsAndBoxes,0,ACTION_CHOSEN,48,33,2,4,1,"(1,0) -> (2,0)",AddGridCellEdge,"(1,0) -> (2,0)",Basic MCTS,34
935403695,DotsAndBoxes,0,ACTION_CHOSEN,49,33,2,4,1,"(3,5) -> (4,5)",AddGridCellEdge,"(3,5) -> (4,5)",Basic MCTS,33
935403695,DotsAndBoxes,0,ACTION_CHOSEN,50,33,2,4,1,"(4,5) -> (5,5)",AddGridCellEdge,"(4,5) -> (5,5)",Basic MCTS,32
935403695,DotsAndBoxes,0,ACTION_CHOSEN,51,34,2,4,0,"(5,4) -> (5,5)",AddGridCellEdge,"(5,4) -> (5,5)",llm,31
935403695,DotsAndBoxes,0,ACTION_CHOSEN,52,34,2,4,0,"(5,2) -> (6,2)",AddGridCellEdge,"(5,2) -> (6,2)",llm,30
935403695,DotsAndBoxes,0,ACTION_CHOSEN,53,35,2,4,1,"(5,1) -> (6,1)",AddGridCellEdge,"(5,1) -> (6,1)",Basic MCTS,29
935403695,DotsAndBoxes,0,ACTION_CHOSEN,54,35,2,4,1,"(7,3) -> (7,4)",AddGridCellEdge,"(7,3) -> (7,4)",Basic MCTS,28
935403695,DotsAndBoxes,0,ACTION_CHOSEN,55,36,2,4,0,"(6,2) -> (6,3)",AddGridCellEdge,"(6,2) -> (6,3)",llm,27
935403695,DotsAndBoxes,0,ACTION_CHOSEN,56,37,2,4,1,"(6,3) -> (7,3)",AddGridCellEdge,"(6,3) -> (7,3)",Basic MCTS,26
935403695,DotsAndBoxes,0,ACTION_CHOSEN,57,37,2,4,1,"(5,3) -> (6,3)",AddGridCellEdge,"(5,3) -> (6,3)",Basic MCTS,25
935403695,DotsAndBoxes,0,ACTION_CHOSEN,58,37,2,4,1,"(5,4) -> (6,4)",AddGridCellEdge,"(5,4) -> (6,4)",Basic MCTS,24
935403695,DotsAndBoxes,0,ACTION_CHOSEN,59,37,2,4,1,"(7,2) -> (7,3)",AddGridCellEdge,"(7,2) -> (7,3)",Basic MCTS,23
935403695,DotsAndBoxes,0,ACTION_CHOSEN,60,37,2,4,1,"(1,1) -> (1,2)",AddGridCellEdge,"(1,1) -> (1,2)",Basic MCTS,22
935403695,DotsAndBoxes,0,ACTION_CHOSEN,61,38,2,4,0,"(7,0) -> (7,1)",AddGridCellEdge,"(7,0) -> (7,1)",llm,21
935403695,DotsAndBoxes,0,ACTION_CHOSEN,62,39,2,4,1,"(1,2) -> (2,2)",AddGridCellEdge,"(1,2) -> (2,2)",Basic MCTS,20
935403695,DotsAndBoxes,0,ACTION_CHOSEN,63,39,2,4,1,"(1,3) -> (2,3)",AddGridCellEdge,"(1,3) -> (2,3)",Basic MCTS,19
935403695,DotsAndBoxes,0,ACTION_CHOSEN,64,40,2,4,0,"(1,5) -> (2,5)",AddGridCellEdge,"(1,5) -> (2,5)",llm,18
935403695,DotsAndBoxes,0,ACTION_CHOSEN,65,41,2,4,1,"(1,4) -> (2,4)",AddGridCellEdge,"(1,4) -> (2,4)",Basic MCTS,17
935403695,DotsAndBoxes,0,ACTION_CHOSEN,66,41,2,4,1,"(1,2) -> (1,3)",AddGridCellEdge,"(1,2) -> (1,3)",Basic MCTS,16
935403695,DotsAndBoxes,0,ACTION_CHOSEN,67,41,2,4,1,"(1,4) -> (1,5)",AddGridCellEdge,"(1,4) -> (1,5)",Basic MCTS,15
935403695,DotsAndBoxes,0,ACTION_CHOSEN,68,41,2,4,1,"(6,0) -> (6,1)",AddGridCellEdge,"(6,0) -> (6,1)",Basic MCTS,14
935403695,DotsAndBoxes,0,ACTION_CHOSEN,69,42,2,4,0,"(0,4) -> (1,4)",AddGridCellEdge,"(0,4) -> (1,4)",llm,13
935403695,DotsAndBoxes,0,ACTION_CHOSEN,70,43,2,4,1,"(0,4) -> (0,5)",AddGridCellEdge,"(0,4) -> (0,5)",Basic MCTS,12
935403695,DotsAndBoxes,0,ACTION_CHOSEN,71,43,2,4,1,"(6,0) -> (7,0)",AddGridCellEdge,"(6,0) -> (7,0)",Basic MCTS,11
935403695,DotsAndBoxes,0,ACTION_CHOSEN,72,43,2,4,1,"(5,0) -> (6,0)",AddGridCellEdge,"(5,0) -> (6,0)",Basic MCTS,10
935403695,DotsAndBoxes,0,ACTION_CHOSEN,73,43,2,4,1,"(0,3) -> (1,3)",AddGridCellEdge,"(0,3) -> (1,3)",Basic MCTS,9
935403695,DotsAndBoxes,0,ACTION_CHOSEN,74,44,2,4,0,"(5,5) -> (6,5)",AddGridCellEdge,"(5,5) -> (6,5)",llm,8
935403695,DotsAndBoxes,0,ACTION_CHOSEN,75,45,2,4,1,"(6,4) -> (6,5)",AddGridCellEdge,"(6,4) -> (6,5)",Basic MCTS,7
935403695,DotsAndBoxes,0,ACTION_CHOSEN,76,45,2,4,1,"(0,3) -> (0,4)",AddGridCellEdge,"(0,3) -> (0,4)",Basic MCTS,6
935403695,DotsAndBoxes,0,ACTION_CHOSEN,77,45,2,4,1,"(6,5) -> (7,5)",AddGridCellEdge,"(6,5) -> (7,5)",Basic MCTS,5
935403695,DotsAndBoxes,0,ACTION_CHOSEN,78,46,2,4,0,"(0,2) -> (0,3)",AddGridCellEdge,"(0,2) -> (0,3)",llm,4
935403695,DotsAndBoxes,0,ACTION_CHOSEN,79,47,2,4,1,"(0,2) -> (1,2)",AddGridCellEdge,"(0,2) -> (1,2)",Basic MCTS,3
935403695,DotsAndBoxes,0,ACTION_CHOSEN,80,47,2,4,1,"(0,1) -> (0,2)",AddGridCellEdge,"(0,1) -> (0,2)",Basic MCTS,2
935403695,DotsAndBoxes,0,ACTION_CHOSEN,81,47,2,4,1,"(7,4) -> (7,5)",AddGridCellEdge,"(7,4) -> (7,5)",Basic MCTS,1
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,0,0,2,5,0,"(0,0) -> (0,1)",AddGridCellEdge,"(0,0) -> (0,1)",llm,82
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,1,1,2,5,1,"(2,2) -> (2,3)",AddGridCellEdge,"(2,2) -> (2,3)",Basic MCTS,81
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,2,2,2,5,0,"(2,2) -> (3,2)",AddGridCellEdge,"(2,2) -> (3,2)",llm,80
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,3,3,2,5,1,"(5,3) -> (5,4)",AddGridCellEdge,"(5,3) -> (5,4)",Basic MCTS,79
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,4,4,2,5,0,"(3,2) -> (3,3)",AddGridCellEdge,"(3,2) -> (3,3)",llm,78
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,5,5,2,5,1,"(2,3) -> (3,3)",AddGridCellEdge,"(2,3) -> (3,3)",Basic MCTS,77
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,6,5,2,5,1,"(2,3) -> (2,4)",AddGridCellEdge,"(2,3) -> (2,4)",Basic MCTS,76
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,7,6,2,5,0,"(3,2) -> (4,2)",AddGridCellEdge,"(3,2) -> (4,2)",llm,75
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,8,7,2,5,1,"(6,5) -> (7,5)",AddGridCellEdge,"(6,5) -> (7,5)",Basic MCTS,74
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,9,8,2,5,0,"(4,1) -> (5,1)",AddGridCellEdge,"(4,1) -> (5,1)",llm,73
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,10,9,2,5,1,"(1,2) -> (1,3)",AddGridCellEdge,"(1,2) -> (1,3)",Basic MCTS,72
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,11,10,2,5,0,"(1,0) -> (1,1)",AddGridCellEdge,"(1,0) -> (1,1)",llm,71
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,12,11,2,5,1,"(0,4) -> (1,4)",AddGridCellEdge,"(0,4) -> (1,4)",Basic MCTS,70
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,13,12,2,5,0,"(0,3) -> (0,4)",AddGridCellEdge,"(0,3) -> (0,4)",llm,69
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,14,13,2,5,1,"(1,5) -> (2,5)",AddGridCellEdge,"(1,5) -> (2,5)",Basic MCTS,68
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,15,14,2,5,0,"(6,4) -> (7,4)",AddGridCellEdge,"(6,4) -> (7,4)",llm,67
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,16,15,2,5,1,"(4,0) -> (4,1)",AddGridCellEdge,"(4,0) -> (4,1)",Basic MCTS,66
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,17,16,2,5,0,"(4,3) -> (4,4)",AddGridCellEdge,"(4,3) -> (4,4)",llm,65
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,18,17,2,5,1,"(4,4) -> (4,5)",AddGridCellEdge,"(4,4) -> (4,5)",Basic MCTS,64
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,19,18,2,5,0,"(6,1) -> (7,1)",AddGridCellEdge,"(6,1) -> (7,1)",llm,63
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,20,19,2,5,1,"(0,4) -> (0,5)",AddGridCellEdge,"(0,4) -> (0,5)",Basic MCTS,62
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,21,20,2,5,0,"(7,2) -> (7,3)",AddGridCellEdge,"(7,2) -> (7,3)",llm,61
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,22,21,2,5,1,"(6,2) -> (6,3)",AddGridCellEdge,"(6,2) -> (6,3)",Basic MCTS,60
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,23,22,2,5,0,"(4,1) -> (4,2)",AddGridCellEdge,"(4,1) -> (4,2)",llm,59
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,24,23,2,5,1,"(4,4) -> (5,4)",AddGridCellEdge,"(4,4) -> (5,4)",Basic MCTS,58
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,25,24,2,5,0,"(3,1) -> (4,1)",AddGridCellEdge,"(3,1) -> (4,1)",llm,57
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,26,25,2,5,1,"(3,1) -> (3,2)",AddGridCellEdge,"(3,1) -> (3,2)",Basic MCTS,56
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,27,25,2,5,1,"(4,3) -> (5,3)",AddGridCellEdge,"(4,3) -> (5,3)",Basic MCTS,55
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,28,25,2,5,1,"(1,4) -> (2,4)",AddGridCellEdge,"(1,4) -> (2,4)",Basic MCTS,54
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,29,26,2,5,0,"(5,0) -> (5,1)",AddGridCellEdge,"(5,0) -> (5,1)",llm,53
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,30,27,2,5,1,"(4,0) -> (5,0)",AddGridCellEdge,"(4,0) -> (5,0)",Basic MCTS,52
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,31,27,2,5,1,"(0,5) -> (1,5)",AddGridCellEdge,"(0,5) -> (1,5)",Basic MCTS,51
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,32,28,2,5,0,"(3,4) -> (3,5)",AddGridCellEdge,"(3,4) -> (3,5)",llm,50
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,33,29,2,5,1,"(1,4) -> (1,5)",AddGridCellEdge,"(1,4) -> (1,5)",Basic MCTS,49
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,34,29,2,5,1,"(2,4) -> (2,5)",AddGridCellEdge,"(2,4) -> (2,5)",Basic MCTS,48
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,35,29,2,5,1,"(7,1) -> (7,2)",AddGridCellEdge,"(7,1) -> (7,2)",Basic MCTS,47
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,36,30,2,5,0,"(2,1) -> (3,1)",AddGridCellEdge,"(2,1) -> (3,1)",llm,46
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,37,31,2,5,1,"(2,1) -> (2,2)",AddGridCellEdge,"(2,1) -> (2,2)",Basic MCTS,45
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,38,31,2,5,1,"(6,0) -> (6,1)",AddGridCellEdge,"(6,0) -> (6,1)",Basic MCTS,44
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,39,32,2,5,0,"(3,3) -> (3,4)",AddGridCellEdge,"(3,3) -> (3,4)",llm,43
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,40,33,2,5,1,"(2,4) -> (3,4)",AddGridCellEdge,"(2,4) -> (3,4)",Basic MCTS,42
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,41,33,2,5,1,"(2,5) -> (3,5)",AddGridCellEdge,"(2,5) -> (3,5)",Basic MCTS,41
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,42,33,2,5,1,"(5,1) -> (6,1)",AddGridCellEdge,"(5,1) -> (6,1)",Basic MCTS,40
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,43,34,2,5,0,"(3,0) -> (3,1)",AddGridCellEdge,"(3,0) -> (3,1)",llm,39
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,44,35,2,5,1,"(3,0) -> (4,0)",AddGridCellEdge,"(3,0) -> (4,0)",Basic MCTS,38
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,45,35,2,5,1,"(5,0) -> (6,0)",AddGridCellEdge,"(5,0) -> (6,0)",Basic MCTS,37
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,46,35,2,5,1,"(5,3) -> (6,3)",AddGridCellEdge,"(5,3) -> (6,3)",Basic MCTS,36
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,47,36,2,5,0,"(3,3) -> (4,3)",AddGridCellEdge,"(3,3) -> (4,3)",llm,35
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,48,37,2,5,1,"(3,4) -> (4,4)",AddGridCellEdge,"(3,4) -> (4,4)",Basic MCTS,34
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,49,37,2,5,1,"(3,5) -> (4,5)",AddGridCellEdge,"(3,5) -> (4,5)",Basic MCTS,33
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,50,37,2,5,1,"(4,2) -> (4,3)",AddGridCellEdge,"(4,2) -> (4,3)",Basic MCTS,32
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,51,37,2,5,1,"(5,4) -> (6,4)",AddGridCellEdge,"(5,4) -> (6,4)",Basic MCTS,31
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,52,38,2,5,0,"(4,2) -> (5,2)",AddGridCellEdge,"(4,2) -> (5,2)",llm,30
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,53,39,2,5,1,"(5,2) -> (5,3)",AddGridCellEdge,"(5,2) -> (5,3)",Basic MCTS,29
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,54,39,2,5,1,"(6,3) -> (6,4)",AddGridCellEdge,"(6,3) -> (6,4)",Basic MCTS,28
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,55,39,2,5,1,"(5,1) -> (5,2)",AddGridCellEdge,"(5,1) -> (5,2)",Basic MCTS,27
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,56,39,2,5,1,"(5,2) -> (6,2)",AddGridCellEdge,"(5,2) -> (6,2)",Basic MCTS,26
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,57,39,2,5,1,"(6,1) -> (6,2)",AddGridCellEdge,"(6,1) -> (6,2)",Basic MCTS,25
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,58,39,2,5,1,"(6,2) -> (7,2)",AddGridCellEdge,"(6,2) -> (7,2)",Basic MCTS,24
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,59,39,2,5,1,"(6,3) -> (7,3)",AddGridCellEdge,"(6,3) -> (7,3)",Basic MCTS,23
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,60,39,2,5,1,"(7,3) -> (7,4)",AddGridCellEdge,"(7,3) -> (7,4)",Basic MCTS,22
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,61,39,2,5,1,"(1,3) -> (1,4)",AddGridCellEdge,"(1,3) -> (1,4)",Basic MCTS,21
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,62,40,2,5,0,"(7,0) -> (7,1)",AddGridCellEdge,"(7,0) -> (7,1)",llm,20
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,63,41,2,5,1,"(1,3) -> (2,3)",AddGridCellEdge,"(1,3) -> (2,3)",Basic MCTS,19
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,64,41,2,5,1,"(0,3) -> (1,3)",AddGridCellEdge,"(0,3) -> (1,3)",Basic MCTS,18
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,65,41,2,5,1,"(1,2) -> (2,2)",AddGridCellEdge,"(1,2) -> (2,2)",Basic MCTS,17
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,66,41,2,5,1,"(6,0) -> (7,0)",AddGridCellEdge,"(6,0) -> (7,0)",Basic MCTS,16
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,67,41,2,5,1,"(4,5) -> (5,5)",AddGridCellEdge,"(4,5) -> (5,5)",Basic MCTS,15
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,68,42,2,5,0,"(2,0) -> (2,1)",AddGridCellEdge,"(2,0) -> (2,1)",llm,14
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,69,43,2,5,1,"(2,0) -> (3,0)",AddGridCellEdge,"(2,0) -> (3,0)",Basic MCTS,13
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,70,43,2,5,1,"(5,4) -> (5,5)",AddGridCellEdge,"(5,4) -> (5,5)",Basic MCTS,12
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,71,43,2,5,1,"(1,1) -> (2,1)",AddGridCellEdge,"(1,1) -> (2,1)",Basic MCTS,11
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,72,44,2,5,0,"(0,1) -> (0,2)",AddGridCellEdge,"(0,1) -> (0,2)",llm,10
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,73,45,2,5,1,"(1,0) -> (2,0)",AddGridCellEdge,"(1,0) -> (2,0)",Basic MCTS,9
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,74,45,2,5,1,"(1,1) -> (1,2)",AddGridCellEdge,"(1,1) -> (1,2)",Basic MCTS,8
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,75,45,2,5,1,"(0,0) -> (1,0)",AddGridCellEdge,"(0,0) -> (1,0)",Basic MCTS,7
-1930584977,DotsAndBoxes,0,ACTION_CHOSEN,76,46,2,5,0,"(0,2) -> (0,3)",AddGridCellEdge,"(0,2) -> (0,3)",llm,6
